	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	Comm1001	
2026-03-31 12:25:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.21	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.38	-5.0	24	Standby	31-03-2026	12:24:22	26.40	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.30	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.30	-0.02	3.30	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	24	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.32	-4.7	24	Standby	31-03-2026	12:25:14	26.36	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.29	-0.01	25	3.28	0.01	24	3.30	-0.01	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	25	12	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 12:30:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.20	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.38	-5.0	24	Standby	31-03-2026	12:29:22	26.40	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.30	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.30	-0.02	3.30	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	29	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.31	-4.7	24	Standby	31-03-2026	12:30:15	26.36	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.29	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	30	12	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 12:35:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.20	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.37	-5.0	24	Standby	31-03-2026	12:34:22	26.40	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.30	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.30	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	34	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.30	-4.7	24	Standby	31-03-2026	12:35:15	26.34	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.29	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	35	12	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 12:40:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.20	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.37	-5.0	24	Standby	31-03-2026	12:39:22	26.38	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.30	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.30	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	39	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.30	-4.7	24	Standby	31-03-2026	12:40:15	26.34	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	40	12	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 12:45:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.19	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.37	-5.0	24	Standby	31-03-2026	12:44:22	26.38	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.30	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.30	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	44	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.29	-4.7	24	Standby	31-03-2026	12:45:15	26.34	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	45	12	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 12:50:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.19	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.35	-5.0	24	Standby	31-03-2026	12:49:22	26.38	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.29	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	49	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.27	-4.7	24	Standby	31-03-2026	12:50:15	26.33	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	50	12	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 12:55:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.18	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.35	-5.0	24	Standby	31-03-2026	12:54:22	26.37	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.29	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	54	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.27	-4.7	24	Standby	31-03-2026	12:55:15	26.33	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	55	12	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:00:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.18	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.35	-5.0	24	Standby	31-03-2026	12:59:22	26.37	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.29	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.29	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	59	12	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.27	-4.7	24	Standby	31-03-2026	13:00:15	26.33	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	0	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:05:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.17	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.34	-4.9	24	Standby	31-03-2026	13:04:22	26.36	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.30	0.00	24	3.30	0.00	3.30	0.00	24	3.29	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:21hr	74d:18hr	English	Li-ion 1	4	13	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.27	-4.7	24	Standby	31-03-2026	13:05:15	26.32	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:22hr	15d:03hr	English	Li-ion 2	5	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:10:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.17	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.33	-4.9	24	Standby	31-03-2026	13:09:22	26.36	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.30	0.00	24	3.30	0.00	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.29	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:22hr	74d:18hr	English	Li-ion 1	9	13	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.27	-4.7	24	Standby	31-03-2026	13:10:15	26.32	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:23hr	15d:03hr	English	Li-ion 2	10	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:15:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.16	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.31	-4.9	24	Standby	31-03-2026	13:14:22	26.36	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.29	0.00	24	3.30	0.00	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:22hr	74d:18hr	English	Li-ion 1	14	13	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.26	-4.7	24	Standby	31-03-2026	13:15:15	26.30	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.29	0.00	24	3.28	-0.02	3.28	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:23hr	15d:03hr	English	Li-ion 2	15	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:20:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.16	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.31	-4.9	24	Standby	31-03-2026	13:19:22	26.34	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.29	0.00	24	3.30	0.00	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:22hr	74d:18hr	English	Li-ion 1	19	13	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.25	-4.7	24	Standby	31-03-2026	13:20:15	26.30	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.28	0.00	24	3.28	-0.02	3.28	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:23hr	15d:03hr	English	Li-ion 2	20	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:25:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.16	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.31	-4.9	24	Standby	31-03-2026	13:24:22	26.34	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.29	0.00	24	3.30	0.00	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:22hr	74d:18hr	English	Li-ion 1	24	13	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.25	-4.7	24	Standby	31-03-2026	13:25:15	26.30	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.28	0.00	24	3.28	-0.02	3.28	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:23hr	15d:03hr	English	Li-ion 2	25	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:30:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.15	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.31	-4.9	24	Standby	31-03-2026	13:29:22	26.33	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.29	0.00	24	3.30	0.00	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:22hr	74d:18hr	English	Li-ion 1	29	13	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.25	-4.7	24	Standby	31-03-2026	13:30:15	26.29	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.28	0.00	24	3.28	-0.02	3.28	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:23hr	15d:03hr	English	Li-ion 2	30	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
2026-03-31 13:35:00	Stand-By	OFF	100	Off	26	Emergency Bat	26.15	0.0	---	0	0	0	0	239	1	18971.3	6797983	0	0	0	14.87	29.35	English	Mass Charger	MASS 24/100/3ph	Emergency Bat	OFF	0	0	0	Lithium-ion	100.0	0.000	0	32.00	31.00	22.00	20.00	30	28.50	480	2	26.50	26.50	240	28.50	240	15	6.0	27.00	7.9.0	AA0709	---	Disabled	26.31	-4.9	24	Standby	31-03-2026	13:34:22	26.33	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.29	-0.02	24	3.28	-0.01	25	3.29	0.00	24	3.30	0.00	3.29	0.00	24	3.29	-0.02	3.29	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5072d:22hr	74d:18hr	English	Li-ion 1	34	13	31	March	2026	On	Battery safety	INT DC Relay	Activate	On	Stop charge	CHG Mass Charger	Float	Copy	Disabled	26.25	-4.7	24	Standby	31-03-2026	13:35:15	26.29	1	1	0	0	5.0	-0.07	DIR FULL	1902272	0	OFF	3.28	-0.02	24	3.28	-0.01	25	3.27	0.01	24	3.30	-0.01	3.28	0.00	24	3.28	-0.02	3.28	0.00	24	3.28	-0.02	0	0	0	0	0	0	0	OFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5087d:23hr	15d:03hr	English	Li-ion 2	35	13	31	March	2026	On	Stop charge	CHG Mass Charger	Float	Copy	Battery safety	INT DC Relay	Activate	On	Disabled	
